"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034101","erythrocyte homeostasis","21/1342","189/25730",0.111111111111111,2.13031958933598,3.65858227600216,0.000907932793330859,0.0134516763716526,0.0103212442773455,"Alas2/Bpgm/Cited2/Dnase2a/Hdac6/Kat7/Mfhas1/Prdx1/Rps19/Scnn1b/Slc1a5/Slc25a5/Slc48a1/Slc4a1/Smap1/Sp3/Stat3/Tgfbr3/Tmod3/Vegfa/Zfp36l1",21
"GO:0010810","regulation of cell-substrate adhesion","25/1342","242/25730",0.103305785123967,1.98066903967188,3.59552147124761,0.000915963204908271,0.0135339752465771,0.0103843908152474,"Clasp2/Dnm2/Emp2/Fn1/Itga6/Jup/Kank1/Lims1/Ndnf/Ninj1/Pik3cb/Poldip2/Ptpn1/Pxn/Rab40c/Rac3/Rasa1/Rnf7/Rock1/Rreb1/Smoc2/Thbs1/Unc13d/Vegfa/Wdpcp",25
"GO:0031401","positive regulation of protein modification process","26/1342","256/25730",0.1015625,1.94724524962742,3.57300368934543,0.000941027006545683,0.0138295554967345,0.0106111845531538,"Arhgef2/Brat1/Cblb/Ccny/Chp1/Csf1r/Cul3/Dcun1d4/Egr1/Fbxo33/Fbxw7/Hmga2/Il34/Lrrk2/Pdcd10/Pias3/Ralbp1/Rasd2/Ripk2/Sema4d/Tab2/Tank/Tollip/Ubb/Ube2v1/Vegfa",26
"GO:0072593","reactive oxygen species metabolic process","26/1342","256/25730",0.1015625,1.94724524962742,3.57300368934543,0.000941027006545683,0.0138295554967345,0.0106111845531538,"Akt1/Cat/Clcn3/Col6a1/Dcxr/Fancc/Gadd45a/Gnai2/Gpx1/Hdac6/Ier3/Immp2l/Lrrk2/Pink1/Pon3/Prdx1/Prdx6/Rab27a/Romo1/Shc1/Sirt5/Snca/Sod2/Stat3/Tgfbr2/Thbs1",26
"GO:0071347","cellular response to interleukin-1","13/1342","92/25730",0.141304347826087,2.70921078209033,3.85253935678101,0.000956774221989919,0.0139851380249903,0.0107305604015646,"Cebpb/Egr1/Ep300/Fn1/Hyal3/Il1r1/Irak4/Mapk13/Nfkbia/Otud4/Pycard/Tank/Tollip",13
"GO:1903578","regulation of ATP metabolic process","13/1342","92/25730",0.141304347826087,2.70921078209033,3.85253935678101,0.000956774221989919,0.0139851380249903,0.0107305604015646,"Bcl2l1/Bend3/Ep300/Flcn/Git1/Ier3/Map2k1/Mlst8/Nupr1/Ppp2ca/Prkaca/Slc4a1/Stat3",13
"GO:0099504","synaptic vesicle cycle","27/1342","270/25730",0.1,1.91728763040238,3.5543307410581,0.000959287865259072,0.0139851380249903,0.0107305604015646,"Ap1g1/Ap2b1/Ap3s1/Atg7/Atp6v0a1/Atp6v0d1/Atp6v1g1/Atp6v1g3/Bcl2l1/Cacna1a/Clcn3/Dnm2/Fbxl20/Git1/Itsn1/Kcnc3/Lrrk2/Mff/Pip5k1c/Plaa/Prkaca/Rab7/Rock1/Snapin/Snca/Tbc1d24/Vamp2",27
"GO:0009101","glycoprotein biosynthetic process","28/1342","284/25730",0.0985915492957746,1.89028357926996,3.53897414662075,0.000971344823638007,0.0141232504011409,0.0108365316970814,"Abca7/Ago2/Alg6/B3galnt2/B4galt1/B4galt4/B4galt5/Ccdc134/Chp1/Chsy1/Ep300/Extl1/Fut4/Ganab/Golph3/Hs6st1/Pawr/Pofut2/Slc35b2/Slc35c2/Soat1/St3gal1/Tcf7l2/Tm9sf2/Tmem165/Tusc3/Ube2j1/Vegfb",28
"GO:0072659","protein localization to plasma membrane","30/1342","312/25730",0.0961538461538462,1.84354579846383,3.5165345942292,0.000979257582108489,0.014200533690682,0.0108958298609586,"Akt1/Arhgap44/Atp1b1/Bcl2l1/Blzf1/Cd81/Cln3/Crb3/Efr3b/Emp2/Errfi1/F11r/Gga1/Golph3/Jup/Lrrc15/Pacs1/Rab10/Rab7/Rhog/Rock1/Scp2/Slc4a1/Sqstm1/Tmem150a/Tspan5/Vamp2/Vamp8/Vps35/Zdhhc5",30
"GO:0046467","membrane lipid biosynthetic process","18/1342","152/25730",0.118421052631579,2.27047219389756,3.68513400493611,0.000986801314105298,0.0142720708577081,0.0109507191219984,"Atg7/B4galt4/B4galt5/Cers5/Cers6/Degs1/Elovl5/Fut4/Gal3st1/Pgap1/Pigm/Pigyl/Samd8/Smpd1/Sptlc2/St3gal1/Tm9sf2/Ugcg",18
"GO:0071709","membrane assembly","10/1342","60/25730",0.166666666666667,3.19547938400397,3.99384928921074,0.00100152546765276,0.0144468066798354,0.0110847909695771,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Col6a1/Dmkn/Emp2/Reep4/Tlcd1/Ugcg",10
"GO:0009135","purine nucleoside diphosphate metabolic process","17/1342","140/25730",0.121428571428571,2.32813497977432,3.69632975400338,0.00101796097533778,0.0146068048613429,0.0112075548742121,"Bad/Bpgm/Col6a1/Ep300/Flcn/Gale/Git1/Ier3/Khk/Mlst8/Mttp/Nupr1/Pgk1/Ppp2ca/Prkaca/Slc4a1/Stat3",17
"GO:0009179","purine ribonucleoside diphosphate metabolic process","17/1342","140/25730",0.121428571428571,2.32813497977432,3.69632975400338,0.00101796097533778,0.0146068048613429,0.0112075548742121,"Bad/Bpgm/Col6a1/Ep300/Flcn/Gale/Git1/Ier3/Khk/Mlst8/Mttp/Nupr1/Pgk1/Ppp2ca/Prkaca/Slc4a1/Stat3",17
"GO:0046032","ADP catabolic process","16/1342","128/25730",0.125,2.39660953800298,3.7157172625277,0.00103561482879261,0.0148212205995006,0.0113720724517458,"Bpgm/Col6a1/Ep300/Flcn/Gale/Git1/Ier3/Khk/Mlst8/Mttp/Nupr1/Pgk1/Ppp2ca/Prkaca/Slc4a1/Stat3",16
"GO:0031334","positive regulation of protein-containing complex assembly","24/1342","231/25730",0.103896103896104,1.99198714847001,3.55263082292578,0.00106011325872905,0.0150929919229817,0.011580598001999,"Abhd17a/Ajuba/Baiap2/Bax/Bbc3/Cdc42ep1/Csf2/Dctn1/Fnip1/Fnip2/Git1/Hdac6/Icam1/Mlst8/Nckap1/Nr1h2/Piezo1/Ppp2ca/Pycard/Rictor/Snca/Trim65/Vegfa/Zdhhc5",24
"GO:0032456","endocytic recycling","13/1342","93/25730",0.139784946236559,2.68007948335817,3.80747726851993,0.00106012601032101,0.0150929919229817,0.011580598001999,"Ankrd50/Arhgap1/Arhgap44/Dennd1b/Inpp5f/Lmtk2/Micall1/Rab35/Rab7/Rab8b/Stx12/Stx16/Vps35",13
"GO:0097479","synaptic vesicle localization","11/1342","71/25730",0.154929577464789,2.97044562456707,3.90007881877139,0.00106980770345917,0.0151912693891203,0.0116560046432941,"Ap1g1/Ap3s1/Arf1/Bcl2l1/Bloc1s1/Dnm2/Fgfr2/Lrrk2/Pdzd11/Snapin/Snca",11
"GO:0042168","heme metabolic process","8/1342","41/25730",0.195121951219512,3.74104903493148,4.12035610566566,0.00109799636022501,0.0154491454106277,0.0118538685628318,"Alas2/Blvrb/Cox10/Hmbs/Iba57/Slc48a1/Slc6a9/Uros",8
"GO:0071025","RNA surveillance","8/1342","41/25730",0.195121951219512,3.74104903493148,4.12035610566566,0.00109799636022501,0.0154491454106277,0.0118538685628318,"Armc5/Cdk7/Cul3/Exosc7/Ints3/Ints9/Ppp2ca/Wdr82",8
"GO:0035767","endothelial cell chemotaxis","7/1342","32/25730",0.21875,4.19406669150522,4.24100637104536,0.00110156997108406,0.0154491454106277,0.0118538685628318,"Hmgb1/Lgmn/Nr4a1/Plekhg5/Smoc2/Thbs1/Vegfa",7
"GO:0090148","membrane fission","7/1342","32/25730",0.21875,4.19406669150522,4.24100637104536,0.00110156997108406,0.0154491454106277,0.0118538685628318,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Dnm2/Slc25a46/Tmcc1",7
"GO:0061025","membrane fusion","22/1342","205/25730",0.107317073170732,2.05757696921231,3.56619969078543,0.00110209744103618,0.0154491454106277,0.0118538685628318,"Atp13a2/AU040320/Bnip1/Chmp1a/Chmp2a/Chmp2b/Chmp7/Chp1/Cln3/Eea1/Lrrk2/Plekhm1/Rab7/Snapin/Snca/Stx12/Stx16/Stx17/Tpst2/Vamp2/Vamp8/Znrf1",22
"GO:0044272","sulfur compound biosynthetic process","14/1342","105/25730",0.133333333333333,2.55638350720318,3.74868501985424,0.00111136022034439,0.0155391466102884,0.0119229249645239,"Apip/Coasy/Dld/Dlst/Elovl5/Gcdh/Gclm/Mat2a/Pank2/Pank4/Pgk1/Ppcdc/Slc19a2/Snca",14
"GO:0010639","negative regulation of organelle organization","35/1342","386/25730",0.0906735751295337,1.73847324000216,3.42918134955465,0.00111547084684782,0.0155568344890741,0.0119364965754258,"Acaa2/Akt1/Arhgef18/Arhgef2/Bcl2l1/Capn1/Clasp2/Dnm2/Dusp1/Dyrk1a/Ep300/F11r/Fgfr2/Flcn/Fnip1/Gas2l1/Gmfb/Gpx1/Hdac6/Ier3/Kank1/Klhl22/Limk2/Lrrk2/Mcrs1/Nbn/Nupr1/Pink1/Plekhh2/Sgk1/Slc25a5/Snca/Stmn1/Tmod1/Tmod3",35
"GO:1904951","positive regulation of establishment of protein localization","34/1342","372/25730",0.0913978494623656,1.75235966219573,3.42877582919226,0.0011381760500984,0.0158148629291635,0.0121344774431693,"Arf1/Atg7/Atp13a2/Bad/Bag3/Bbc3/Camk2n1/Cd81/Chp1/Cln3/Dctn1/Ep300/Erbb2/Ergic3/Fbxw7/Golph3/Itpr1/Jup/Mapk1/Myom1/Nr1h2/Oaz2/Orai1/Pdcd10/Prkaca/Rapgef3/Tcf7l2/Tmed10/Tmem97/Vamp2/Vamp8/Vps28/Vps35/Zfand1",34
"GO:0015850","organic hydroxy compound transport","30/1342","315/25730",0.0952380952380952,1.82598821943084,3.46006049029981,0.00113975781856419,0.0158148629291635,0.0121344774431693,"Abca7/Adora3/Aqp1/Aqp3/Atp8b1/Ldlr/Maob/Mttp/Nfkbia/Nmb/Npc1/Npc2/Nr1h2/Nr1h3/Pink1/Ralbp1/Scp2/Slc19a2/Slc26a6/Slc44a1/Smpd1/Snca/Soat1/Srebf2/Stard3/Stard3nl/Stard4/Stard5/Stx12/Tmem97",30
"GO:0002042","cell migration involved in sprouting angiogenesis","10/1342","61/25730",0.163934426229508,3.14309447606948,3.93098491851117,0.00114279396883931,0.0158168471585937,0.0121359999089265,"Akt1/Fbxw7/Hdac5/Micall1/Nr4a1/Pdcd10/Pik3c2a/Tgfbr3/Thbs1/Vegfa",10
"GO:0009185","ribonucleoside diphosphate metabolic process","18/1342","154/25730",0.116883116883117,2.24098554202876,3.62335084933336,0.00114850133032533,0.0158556989214357,0.0121658102109155,"Bad/Bpgm/Col6a1/Entpd3/Ep300/Flcn/Gale/Git1/Ier3/Khk/Mlst8/Mttp/Nupr1/Pgk1/Ppp2ca/Prkaca/Slc4a1/Stat3",18
"GO:0000281","mitotic cytokinesis","13/1342","94/25730",0.138297872340426,2.65156799949266,3.76300567287135,0.00117263777845896,0.0161481378711212,0.0123901936819805,"Arf1/Chmp1a/Chmp2a/Chmp2b/Chmp7/Lzts2/Mtmr3/Poldip2/Rab35/Rock1/Stmn1/Unc119/Zfyve19",13
"GO:0016237","microautophagy","6/1342","24/25730",0.25,4.79321907600596,4.36109867718934,0.0011894929744232,0.0162065602375606,0.0124350201778478,"Atg13/Atg4b/Atg7/Hspa8/Ulk1/Ulk3",6
"GO:0061952","midbody abscission","6/1342","24/25730",0.25,4.79321907600596,4.36109867718934,0.0011894929744232,0.0162065602375606,0.0124350201778478,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Mtmr3/Zfyve19",6
"GO:0070254","mucus secretion","6/1342","24/25730",0.25,4.79321907600596,4.36109867718934,0.0011894929744232,0.0162065602375606,0.0124350201778478,"Adora3/Atg7/Fosl2/Map1lc3b/Scnn1b/Vamp8",6
"GO:2001224","positive regulation of neuron migration","6/1342","24/25730",0.25,4.79321907600596,4.36109867718934,0.0011894929744232,0.0162065602375606,0.0124350201778478,"Arhgef2/Il1r1/Mapk8ip3/Nsmf/Plaa/Tbc1d24",6
"GO:0014883","transition between fast and slow fiber","4/1342","10/25730",0.4,7.66915052160954,4.94805656324434,0.00120059573737188,0.0162065602375606,0.0124350201778478,"Gtf2ird2/Myh7/Nfatc1/Tnnt1",4
"GO:0036481","intrinsic apoptotic signaling pathway in response to hydrogen peroxide","4/1342","10/25730",0.4,7.66915052160954,4.94805656324434,0.00120059573737188,0.0162065602375606,0.0124350201778478,"Akt1/Pdcd10/Pink1/Stk25",4
"GO:0060136","embryonic process involved in female pregnancy","4/1342","10/25730",0.4,7.66915052160954,4.94805656324434,0.00120059573737188,0.0162065602375606,0.0124350201778478,"Cited2/Emp2/Hsf1/Sp3",4
"GO:1904350","regulation of protein catabolic process in the vacuole","4/1342","10/25730",0.4,7.66915052160954,4.94805656324434,0.00120059573737188,0.0162065602375606,0.0124350201778478,"Atp13a2/Cd81/Ldlr/Vps35",4
"GO:0019218","regulation of steroid metabolic process","16/1342","130/25730",0.123076923076923,2.3597386220337,3.64591672732013,0.00122340490429794,0.0164515225872559,0.0126229756549276,"Akt1/Armc5/Atp1a1/Egr1/Fdps/Gpr146/Ldlr/Mapk1/Pank2/Pex2/Prkaca/Scp2/Sec14l2/Srebf1/Srebf2/Stard4",16
"GO:0043542","endothelial cell migration","25/1342","247/25730",0.101214574898785,1.94057452469877,3.4843039199727,0.00122476123889028,0.0164515225872559,0.0126229756549276,"Akt1/Atoh8/Cln3/Dnaja4/Emp2/Fbxw7/Fn1/Gadd45a/Gpx1/Hdac5/Hmgb1/Hspa12b/Jup/Lgmn/Micall1/Nr4a1/Pdcd10/Pik3c2a/Pik3cb/Plekhg5/Pxn/Smoc2/Tgfbr3/Thbs1/Vegfa",25
"GO:0007254","JNK cascade","21/1342","194/25730",0.108247422680412,2.07541444528093,3.5269549635729,0.00126697850900298,0.0169768909527433,0.0130260819359568,"Akt1/Cops5/Dnaja1/Dvl2/Gadd45a/Hipk3/Hmgb1/Irak4/Jun/Lrrk2/Map3k11/Map4k2/Mapk8ip3/Marveld3/Mfhas1/Ptpn1/Pycard/Rassf2/Ripk2/Sh3rf2/Tlr3",21
"GO:0150117","positive regulation of cell-substrate junction organization","8/1342","42/25730",0.19047619047619,3.65197643886168,4.03486286265508,0.00129516637756381,0.0173121628023016,0.0132833303682712,"Iqsec1/Lims1/Pak4/Poldip2/Rab40c/Rnf7/Rock1/Vegfa",8
"GO:0009137","purine nucleoside diphosphate catabolic process","16/1342","131/25730",0.122137404580153,2.34172535010978,3.61149810356878,0.00132759199106725,0.0176035952051397,0.0135069415329261,"Bpgm/Col6a1/Ep300/Flcn/Gale/Git1/Ier3/Khk/Mlst8/Mttp/Nupr1/Pgk1/Ppp2ca/Prkaca/Slc4a1/Stat3",16
"GO:0009181","purine ribonucleoside diphosphate catabolic process","16/1342","131/25730",0.122137404580153,2.34172535010978,3.61149810356878,0.00132759199106725,0.0176035952051397,0.0135069415329261,"Bpgm/Col6a1/Ep300/Flcn/Gale/Git1/Ier3/Khk/Mlst8/Mttp/Nupr1/Pgk1/Ppp2ca/Prkaca/Slc4a1/Stat3",16
"GO:0046165","alcohol biosynthetic process","18/1342","156/25730",0.115384615384615,2.2122549581566,3.56251380588013,0.00133221076622777,0.0176035952051397,0.0135069415329261,"Akt1/Fdps/Gpr146/Hsd17b7/Lbr/Lss/Mapk1/Nsdhl/Pex2/Pmvk/Prkaca/Pts/Scp2/Sec14l2/Snca/Sptlc2/Srebf1/Srebf2",18
"GO:1902600","proton transmembrane transport","18/1342","156/25730",0.115384615384615,2.2122549581566,3.56251380588013,0.00133221076622777,0.0176035952051397,0.0135069415329261,"Atp1a1/Atp1b1/Atp6v0a1/Atp6v0a2/Atp6v0b/Atp6v0d1/Atp6v0e/Atp6v1c2/Atp6v1g1/Atp6v1g3/Clcn3/Clcn7/Lamp1/Letm1/Slc25a27/Slc25a5/Slc9a5/Slc9a8",18
"GO:0009144","purine nucleoside triphosphate metabolic process","28/1342","290/25730",0.096551724137931,1.85117426383679,3.41946802831841,0.00133306903510661,0.0176035952051397,0.0135069415329261,"Atp1b1/Bad/Bcl2l1/Bend3/Bpgm/Col6a1/Ep300/Flcn/Gale/Git1/Hspa8/Ier3/Khk/Ldhd/Lrrk2/Map2k1/Mlst8/Mttp/Myh7/Ndufb11/Ndufb2/Nudt2/Nupr1/Pgk1/Ppp2ca/Prkaca/Slc4a1/Stat3",28
"GO:0042274","ribosomal small subunit biogenesis","14/1342","107/25730",0.130841121495327,2.50860063790966,3.6681814118777,0.00133790499390721,0.0176248833775679,0.0135232755883836,"Bysl/Dcaf13/Fcf1/Imp3/Ltv1/Riok3/Rps15/Rps19/Rps25/Rps27l/Rps3a1/Rps4x/Trmt112/Utp3",14
"GO:0060612","adipose tissue development","12/1342","84/25730",0.142857142857143,2.73898232914626,3.74476536326599,0.00134401972420848,0.0176628745967494,0.0135524256097439,"Adrm1/Col6a1/Errfi1/Fgl1/Fosl2/Hmga2/Ifrd1/Ifrd2/Lpl/Lrp5/Sptlc2/Ubb",12
"GO:0014706","striated muscle tissue development","42/1342","494/25730",0.0850202429149798,1.63008260074697,3.31703703428844,0.00136004351296884,0.0178305944494021,0.0136811142223422,"Acvr1/Akap1/Atg7/Ccnt2/Cited2/Col6a1/Dyrk1a/Egr1/Ep300/Fadd/Fdps/Fgfr2/Fkbp1a/Fos/Gpx1/Greb1l/Hdac5/Hspa8/Hspg2/Ifrd1/Kcnk2/Maml1/Mapk1/Myh7/Myl6b/Myom1/Nr4a1/Nupr1/Pdlim5/Pim1/Pmp22/Ptcd2/Rcan1/Rxrb/Sav1/Sik1/Tcf7l2/Tgfbr2/Tgfbr3/Ube4b/Usp19/Vegfa",42
"GO:0034497","protein localization to phagophore assembly site","5/1342","17/25730",0.294117647058824,5.63908126588937,4.48827733357481,0.00139952689194381,0.0182606527882024,0.0140110907282907,"Atg13/Atg4b/Stx17/Wdr45/Wipi1",5
"GO:1903541","regulation of exosomal secretion","5/1342","17/25730",0.294117647058824,5.63908126588937,4.48827733357481,0.00139952689194381,0.0182606527882024,0.0140110907282907,"Atp13a2/Chmp2a/Rab7/Sdc1/Sdcbp",5
"GO:0009259","ribonucleotide metabolic process","36/1342","406/25730",0.0886699507389163,1.70005799740113,3.33526621233815,0.00141501332901136,0.0184187568326313,0.0141324012935095,"Atp1b1/Bad/Bcl2l1/Bend3/Bpgm/Col6a1/Ctps2/Ep300/Flcn/Gale/Git1/Hspa8/Ier3/Khk/Ldhd/Lrrk2/Map2k1/Mlst8/Mttp/Myh7/Ndufb11/Ndufb2/Npr1/Nt5c3/Nudt2/Nupr1/Pde4a/Pde9a/Pgk1/Ppat/Ppp2ca/Prkaca/Slc4a1/Stat3/Uckl1/Xdh",36
"GO:0032970","regulation of actin filament-based process","37/1342","421/25730",0.0878859857482185,1.6850271336078,3.32438219239303,0.00143368925625435,0.018600167447718,0.0142715945970861,"Ankrd23/Arf1/Arhgap44/Arhgef18/Atp1a1/Baiap2/Bst2/Capn1/Cdc42ep1/Clasp2/Csf1r/Cyfip2/Daam2/Ep300/F11r/Fhod1/Gmfb/Icam1/Jup/Kank1/Mlst8/Nckap1/Plekhh2/Pxn/Pycard/Rac3/Rala/Rapgef3/Rasa1/Rhog/Rictor/Rock1/Stmn1/Tmod1/Tmod3/Wdr1/Whamm",37
"GO:0001704","formation of primary germ layer","16/1342","132/25730",0.121212121212121,2.32398500654834,3.57739283999483,0.00143915691062461,0.018600167447718,0.0142715945970861,"Acvr1/Armc5/Atoh8/Col6a1/Ctr9/Dusp1/Ecsit/Ep300/Ets2/Fn1/Hmga2/Lamb1/Map2k1/Pofut2/Prkaca/Tnrc6c",16
"GO:0016482","cytosolic transport","16/1342","132/25730",0.121212121212121,2.32398500654834,3.57739283999483,0.00143915691062461,0.018600167447718,0.0142715945970861,"Ap1g1/Cln3/Cln5/Dctn1/Gga1/Klhl20/Lamp1/Lrrk2/Rab7/Rgp1/Snx2/Snx5/Stx16/Ube2o/Vps35/Wipi1",16
"GO:0002274","myeloid leukocyte activation","28/1342","292/25730",0.0958904109589041,1.83849498805708,3.3802594336344,0.00147711932623935,0.0190457815012984,0.0146135067404762,"Adora3/Cbl/Cebpa/Csf1r/Csf2/Fn1/Hmgb1/Ifngr1/Il16/Jun/Jund/Lbp/Ldlr/Lrrk2/Mfhas1/Notch2/Nr1h3/Nr4a1/Pycard/Scnn1b/Snca/Tgfbr2/Thbs1/Tlr3/Unc13d/Vamp2/Vamp8/Ywhaz",28
"GO:0043087","regulation of GTPase activity","12/1342","85/25730",0.141176470588235,2.7067590076269,3.69725949515277,0.00149209349994571,0.0191181216770337,0.0146690121365474,"Arhgap44/Bcar3/Dennd1b/Lrch1/Pycard/Ralbp1/Ralgapa2/Rapgef3/Rgp1/Rhog/Rrp1b/Tbc1d15",12
"GO:0019076","viral release from host cell","6/1342","25/25730",0.24,4.60149031296572,4.2261321134184,0.00149671777533756,0.0191181216770337,0.0146690121365474,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Rab7/Trim25",6
"GO:0035891","exit from host cell","6/1342","25/25730",0.24,4.60149031296572,4.2261321134184,0.00149671777533756,0.0191181216770337,0.0146690121365474,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Rab7/Trim25",6
"GO:1905146","lysosomal protein catabolic process","6/1342","25/25730",0.24,4.60149031296572,4.2261321134184,0.00149671777533756,0.0191181216770337,0.0146690121365474,"Atp13a2/Cln3/Ldlr/Tmem106b/Tpp1/Vps35",6
"GO:0045912","negative regulation of carbohydrate metabolic process","11/1342","74/25730",0.148648648648649,2.85002215330084,3.73850472238922,0.00151484400876752,0.0192596562696093,0.0147776092409757,"Ep300/Flcn/Git1/Ier3/Nupr1/Ppp2ca/Prkaca/Sik1/Slc4a1/Stat3/Tcf7l2",11
"GO:0060425","lung morphogenesis","11/1342","74/25730",0.148648648648649,2.85002215330084,3.73850472238922,0.00151484400876752,0.0192596562696093,0.0147776092409757,"Col6a1/Dlg5/Esrp1/Fgfr2/Hmga2/Map2k1/Mapk1/Mapk8ip3/Nkx2-1/Spry2/Tgfbr2",11
"GO:0016055","Wnt signaling pathway","41/1342","482/25730",0.0850622406639004,1.63088781839207,3.27990895389398,0.00152633517149307,0.0193607294258761,0.0148551609681277,"Atp6v1c2/Bcl7b/Calcoco1/Ccdc134/Ccny/Celsr2/Col6a1/Csnk1e/Csnk1g3/Ctdnep1/Ctr9/Cul3/Daam2/Dvl2/Egr1/Ep300/Fgfr2/Fzd5/Fzd8/Gskip/Hmga2/Hmgxb4/Ifrd1/Ifrd2/Jup/Kank1/Lrp5/Lrrk2/Lzts2/Mks1/Nlk/Ppm1b/Ppp2ca/Rac3/Sdc1/Sdhaf2/Siah1b/Tcf7l2/Tmem237/Vps35/Znrf3",41
"GO:0009132","nucleoside diphosphate metabolic process","18/1342","158/25730",0.113924050632911,2.18425173083816,3.50259434339519,0.0015402613412732,0.0194921498906032,0.0149559976729379,"Bad/Bpgm/Col6a1/Entpd3/Ep300/Flcn/Gale/Git1/Ier3/Khk/Mlst8/Mttp/Nupr1/Pgk1/Ppp2ca/Prkaca/Slc4a1/Stat3",18
"GO:0000266","mitochondrial fission","9/1342","53/25730",0.169811320754717,3.25577144785311,3.85620850196354,0.00154491022260237,0.019505829531102,0.0149664938302429,"Cox10/Mff/Mtfp1/Myo19/Pink1/Rala/Ralbp1/Slc25a46/Vps35",9
"GO:0071478","cellular response to radiation","20/1342","184/25730",0.108695652173913,2.08400829391564,3.46162230738279,0.00155340370600063,0.0195678757159111,0.0150141008207919,"Aqp1/Bax/Bbc3/Bcl2l1/Casp9/Egr1/Ep300/Fbxw7/Gadd45a/Hsf1/Hyal3/Lig4/Mapk13/Polk/Slc24a4/Smpd1/Swi5/Tank/Tmem161a/Trp53inp1",20
"GO:0019364","pyridine nucleotide catabolic process","16/1342","133/25730",0.120300751879699,2.30651143507054,3.54359532186336,0.00155850494062879,0.0195870034722243,0.0150287772254222,"Bpgm/Col6a1/Ep300/Flcn/Gale/Git1/Ier3/Khk/Mlst8/Mttp/Nupr1/Pgk1/Ppp2ca/Prkaca/Slc4a1/Stat3",16
"GO:0035023","regulation of Rho protein signal transduction","13/1342","97/25730",0.134020618556701,2.56956074177639,3.63298742054756,0.001571453258588,0.0197044379924326,0.0151188827510217,"Arhgef18/Arhgef2/Arhgef28/Cul3/Eps8l1/Eps8l2/Erbb2/F11r/Flcn/Kank1/Ralbp1/Sema4d/Stmn1",13
"GO:0055002","striated muscle cell development","22/1342","211/25730",0.104265402843602,1.9990676715096,3.41825081431707,0.00160124733694297,0.019993188296754,0.0153404359867463,"Akap1/Ankrd23/Atg7/Col6a1/Dcaf8/Dyrk1a/Ep300/Fdps/Gpx1/Hdac5/Maml1/Myom1/Myom3/Pdlim5/Pmp22/Rcan1/Sdc1/Tmod1/Tmod3/Tnnt1/Vegfa/Wdr1",22
"GO:0018205","peptidyl-lysine modification","14/1342","109/25730",0.128440366972477,2.46257126840673,3.58948271712635,0.00160179558697243,0.019993188296754,0.0153404359867463,"Bloc1s1/Cbx4/Egr1/Ep300/Kat7/Lipt1/Pias3/Rasd2/Sirt5/Sumo3/Tollip/Topors/Zfp451/Zmiz2",14
"GO:0032509","endosome transport via multivesicular body sorting pathway","7/1342","34/25730",0.205882352941176,3.94735688612256,4.03402923559357,0.00160747914889678,0.0200184248451451,0.0153597995644495,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Mvb12a/Ubxn6/Vps28",7
"GO:0006665","sphingolipid metabolic process","18/1342","159/25730",0.113207547169811,2.17051429856874,3.4729701254479,0.00165418793374564,0.0205532850767896,0.0157701887942018,"Atg7/B4galt4/B4galt5/Bax/Cers5/Cers6/Crem/Degs1/Elovl5/Fut4/Gal3st1/Samd8/Sgpp2/Smpd1/Sptlc2/St3gal1/Tm9sf2/Ugcg",18
"GO:1990778","protein localization to cell periphery","36/1342","410/25730",0.0878048780487805,1.68347206571917,3.27250610237036,0.00167534882114,0.0207690068144499,0.0159357084431147,"Akt1/Arhgap44/Atp1b1/Bcl2l1/Blzf1/Cd81/Cln3/Clstn1/Crb3/Efr3b/Emp2/Erbb2/Errfi1/F11r/Gga1/Git1/Golph3/Jup/Lrrc15/Lztfl1/Map2k1/Pacs1/Rab10/Rab7/Rhog/Rock1/Scp2/Slc4a1/Snca/Sqstm1/Tmem150a/Tspan5/Vamp2/Vamp8/Vps35/Zdhhc5",36
"GO:0006821","chloride transport","16/1342","134/25730",0.119402985074627,2.28929866316703,3.51010007811878,0.00168605582974211,0.020807375217156,0.0159651478710284,"Atp8b1/Clcn3/Clcn5/Clcn7/Cldn4/Clic3/Gabre/Kcnk2/Ostm1/Pcyox1/Slc12a6/Slc1a3/Slc25a27/Slc26a6/Slc4a1/Tmc4",16
"GO:0043534","blood vessel endothelial cell migration","16/1342","134/25730",0.119402985074627,2.28929866316703,3.51010007811878,0.00168605582974211,0.020807375217156,0.0159651478710284,"Akt1/Cln3/Emp2/Fbxw7/Gadd45a/Gpx1/Hdac5/Hmgb1/Jup/Micall1/Nr4a1/Pdcd10/Pik3c2a/Tgfbr3/Thbs1/Vegfa",16
